UA;SU;SUBP;COD_ARV;FUSTE;DAP;SA;QF;PS;AFF;HT;HF;PL;HAB;MB
ES_58;4;5;31;1;10,6;1;2;3;0;8,0;5,0;1;NA;0
ES_58;4;5;32;1;16,5;1;3;3;0;9,5;5,5;1;NA;1
ES_58;4;5;33;1;11,0;1;2;2;0;10,0;7,0;1;NA;1
ES_58;4;5;34;1;10,4;2;2;3;0;9,0;6,0;1;NA;1
ES_58;4;5;35;1;29,3;1;2;1;0;25,5;12,5;1;NA;0
ES_58;4;5;36;1;16,7;2;3;3;0;8,5;6,0;1;NA;0
ES_58;4;6;37;1;10,9;1;2;3;0;5,0;3,0;1;NA;0
ES_58;4;6;37;2;10,5;1;3;3;0;5,5;3,0;1;NA;0
ES_58;4;6;37;3;12,4;1;2;2;0;10,5;8,0;1;NA;0
ES_58;4;6;38;1;14,5;1;3;2;0;12,5;6,0;1;NA;0
ES_58;4;6;39;1;11,7;3;4;3;0;5,5;5,0;1;NA;0
ES_58;4;6;40;1;10,0;2;2;3;0;6,0;3,0;1;NA;0
ES_58;4;6;41;1;10,2;1;2;3;0;8,5;6,5;1;NA;0
ES_58;4;6;42;1;10,9;4;4;3;0;7,0;4,0;1;NA;0
ES_58;4;6;43;1;15,7;3;2;3;0;6,0;2,5;1;NA;0
ES_58;4;6;44;1;14,4;3;2;3;0;9,0;3,5;1;NA;1
ES_58;4;6;45;1;13,8;4;4;3;0;10,0;7,0;1;NA;0
ES_58;4;7;46;1;21,1;3;3;3;0;7,0;2,5;1;NA;1
ES_58;4;7;47;1;21,8;2;2;1;0;13,0;8,5;1;NA;0
ES_58;4;7;48;1;18,3;1;2;1;0;13,5;8,0;1;NA;0
ES_58;4;7;49;1;10,1;1;3;2;0;11,0;7,5;1;NA;0
ES_58;4;7;50;1;13,8;1;2;2;0;10,5;6,5;1;NA;1
ES_58;4;7;51;1;12,8;1;2;3;0;9,0;4,5;1;NA;1
ES_58;4;7;52;1;46,3;1;2;1;0;18,5;11,1;1;NA;0
ES_58;4;8;53;1;11,4;1;2;2;0;13,0;7,5;1;NA;0
ES_58;4;8;54;1;12,4;1;2;3;0;7,0;4,0;1;NA;1
ES_58;4;8;55;1;15,7;3;2;3;0;7,5;6,0;1;NA;1
ES_58;4;8;56;1;17,6;1;2;1;0;13,0;9,0;1;NA;0
ES_58;4;8;57;1;29,8;1;2;1;0;14,0;9,5;1;NA;0
ES_58;4;8;58;1;15,0;2;2;3;0;8,5;6,5;1;NA;0
ES_58;4;8;59;1;11,9;1;3;3;0;9,0;3,0;1;NA;0
ES_58;4;8;60;1;11,1;4;4;3;0;4,0;4,0;1;NA;0
ES_58;4;9;61;1;13,2;1;2;3;0;7,5;3,5;1;NA;0
ES_58;4;9;62;1;13,3;1;2;3;0;9,5;5,0;1;NA;0
ES_58;4;9;63;1;12,5;2;2;3;0;9,5;6,0;1;NA;0
ES_58;4;9;64;1;15,6;2;2;3;0;7,5;2,5;1;NA;0
ES_58;4;9;65;1;16,8;4;4;3;0;4,5;4,5;1;NA;0
ES_58;4;10;66;1;12,4;1;2;3;0;7,5;5,0;1;NA;0
ES_58;4;10;67;1;12,5;2;2;3;0;8,0;6,0;1;NA;0
ES_58;4;10;68;1;10,7;1;3;3;0;7,5;5,5;1;NA;0
ES_58;4;10;69;1;19,2;1;3;2;0;12,0;7,5;1;NA;0
ES_58;4;10;70;1;11,5;1;3;3;0;6,0;3,5;1;NA;0
ES_58;4;10;71;1;10,8;1;2;3;0;9,0;5,5;1;NA;0
ES_58;4;10;72;1;15,6;2;2;3;0;10,0;6,0;1;NA;0
ES_58;4;10;73;1;13,9;4;4;3;0;3,0;3,0;1;NA;0
ES_58;4;10;74;1;15,8;1;2;2;0;12,0;8,0;1;NA;0
ES_58;4;10;75;1;39,6;2;2;1;0;25,5;11,0;1;NA;0
ES_59;2;1;1;1;10,8;2;3;3;0;3,0;1,5;0;NA;1
ES_59;2;1;2;1;11,8;2;3;2;0;3,8;1,7;0;NA;0
ES_59;2;1;3;1;10,7;2;3;2;0;3,5;1,4;0;NA;0
ES_59;2;2;4;1;26,2;2;2;1;0;12,1;5,7;1;NA;1
ES_59;2;3;5;1;11,8;2;3;2;0;3,8;1,4;0;NA;0
ES_59;2;3;5;2;10,9;2;3;2;0;4,0;2,0;0;NA;0
ES_59;2;3;6;1;37,2;3;3;1;0;10,1;2,5;1;NA;1
ES_59;2;4;7;1;12,6;2;3;2;0;3,5;1,8;1;NA;0
ES_59;2;4;8;1;12,9;2;3;2;0;3,5;1,5;1;NA;0
ES_59;2;4;9;1;10,5;1;3;2;0;3,0;1,4;1;NA;0
ES_59;2;5;10;1;21,4;2;3;1;0;9,5;3,5;1;NA;0
ES_59;2;5;11;1;10,0;2;3;2;0;4,0;2,0;1;NA;0
ES_59;2;5;12;1;32,3;1;3;2;0;13,2;3,5;0;NA;1
ES_59;2;5;13;1;17,2;2;2;2;0;4,0;2,5;0;NA;0
ES_59;2;5;14;1;12,5;2;3;2;0;4,5;1,4;0;NA;0
ES_59;2;7;15;1;11,0;2;2;2;0;3,5;1,4;0;NA;0
ES_59;2;9;16;1;12,3;2;3;3;0;3,0;1,7;0;NA;0
ES_59;2;9;16;2;10,5;2;3;2;0;4,0;1,5;0;NA;0
ES_59;2;9;16;3;12,6;2;3;2;0;4,5;1,8;0;NA;0
ES_59;2;9;17;1;11,8;2;2;2;0;4,0;2,0;0;NA;0
ES_59;2;9;18;1;11,2;2;3;2;0;4,0;1,7;0;NA;0
ES_59;2;9;19;1;11,5;2;3;2;0;3,5;1,4;0;NA;0
ES_59;2;10;20;1;10,0;2;2;2;0;3,5;1,5;1;NA;0
ES_59;2;10;21;1;10,8;2;2;2;0;3,5;1,4;0;NA;0
ES_59;2;10;22;1;78,6;2;2;1;0;20,4;8,0;1;NA;1
ES_59;3;1;1;1;65,6;4;4;1;0;13,4;13,4;0;NA;0
ES_59;3;1;2;1;11,6;1;2;2;0;4,0;1,8;0;NA;0
ES_59;3;1;3;1;10,4;3;3;3;0;3,0;1,0;0;NA;0
ES_59;3;1;4;1;64,8;1;1;1;0;20,2;12,1;0;NA;0
ES_59;3;1;5;1;44,1;1;2;1;0;15,0;5,0;1;NA;1
ES_59;3;2;6;1;10,0;2;2;2;0;4,0;1,5;0;NA;0
ES_59;3;2;7;1;23,4;2;2;2;0;6,5;2,0;0;NA;1
ES_59;3;2;8;1;10,2;2;2;2;0;4,0;1,4;0;NA;0
ES_59;3;3;9;1;11,3;3;4;3;0;3,0;3,0;0;NA;0
ES_59;3;3;10;1;12,4;1;2;2;0;4,6;3,1;0;NA;0
ES_59;3;3;11;1;13,7;1;2;2;0;4,5;3,5;0;NA;0
ES_59;3;3;12;1;13,4;1;2;2;0;4,5;3,0;0;NA;0
ES_59;3;3;13;1;10,8;1;2;2;0;4,0;3,0;0;NA;0
ES_59;3;3;14;1;15,4;1;2;2;0;4,5;3,5;0;NA;0
ES_59;3;3;15;1;13,4;1;2;2;0;4,5;3,0;0;NA;0
ES_59;3;3;16;1;11,2;1;2;3;0;3,5;2,0;0;NA;0
ES_59;3;3;17;1;12,0;1;2;2;0;4,5;3,0;0;NA;0
ES_59;3;3;18;1;11,1;1;2;2;0;4,0;3,0;0;NA;0
ES_59;3;3;19;1;13,2;1;2;2;0;4,5;3,5;1;NA;0
ES_59;3;3;20;1;11,7;1;2;2;0;4,0;3,5;1;NA;0
ES_59;3;3;21;1;12,6;4;3;3;0;3,5;3,0;1;NA;0
ES_59;3;3;22;1;11,0;1;2;3;0;3,5;3,5;1;NA;0
ES_59;3;4;23;1;16,0;1;2;2;0;4,5;3,5;0;NA;0
ES_59;3;4;24;1;10,0;1;2;3;0;3,5;2,5;0;NA;0
ES_59;3;4;25;1;12,8;1;2;2;0;4,0;3,5;0;NA;0
ES_59;3;4;26;1;13,2;1;2;2;0;4,5;3,0;0;NA;0
ES_59;3;4;27;1;13,4;2;2;2;0;6,0;4,5;1;NA;0
ES_59;4;5;1;1;13,6;1;2;1;0;8,5;2,0;1;NA;0
ES_59;4;5;2;1;11,2;1;2;2;0;6,5;4,0;0;NA;0
ES_59;4;5;3;1;11,7;1;2;2;0;7,0;4,0;1;NA;0
ES_59;4;8;4;1;13,2;1;2;1;0;7,5;2,2;1;NA;0
ES_59;4;8;5;1;17,3;1;2;1;0;9,2;4,5;1;NA;0
ES_59;4;8;6;1;11,2;1;2;2;0;7,0;4,5;1;NA;0
ES_59;4;8;7;1;13,2;1;2;2;0;6,5;3,5;1;NA;0
ES_59;4;8;8;1;21,9;1;2;1;0;7,5;4,5;1;NA;0
ES_59;4;8;8;2;17,9;1;2;2;0;7,0;4,0;1;NA;0
ES_59;4;9;9;1;15,3;2;3;2;0;6,5;2,0;1;NA;0
ES_59;4;9;10;1;10,6;2;2;3;0;4,0;2,5;1;NA;0
ES_6;3;10;1;1;22,1;2;2;4;1;5,2;2,2;0;NA;1
ES_6;3;10;1;2;21,9;2;2;4;1;5,6;1,8;0;NA;1
ES_6;3;10;1;3;19,2;2;2;4;1;5,0;1,6;0;NA;1
ES_60;1;1;1;1;11,8;2;3;3;0;5,1;1,5;1;NA;1
ES_60;1;2;2;1;10,2;2;3;3;0;5,6;2,0;1;NA;0
ES_60;1;7;3;1;31,0;1;2;1;0;18,2;8,8;1;NA;1
ES_60;1;8;4;1;11,4;2;2;3;0;5,0;2,0;1;NA;1
ES_60;1;9;5;1;10,2;2;2;3;0;7,0;3,5;1;NA;0
ES_60;1;9;6;1;39,0;2;2;1;0;18,0;8,5;1;NA;0
ES_60;1;9;7;1;14,9;2;2;2;0;8,5;6,0;1;NA;0
ES_60;1;9;8;1;14,5;2;3;3;0;5,5;3,5;1;NA;0
ES_60;1;9;9;1;14,7;2;2;3;0;6,0;4,0;1;NA;1
ES_60;1;9;10;1;21,5;1;2;2;0;9,0;4,5;1;NA;0
ES_60;1;9;10;2;18,2;2;2;2;0;9,5;4,5;1;NA;0
ES_60;1;9;10;3;13,6;2;2;2;0;11,0;6,0;1;NA;0
ES_60;1;9;10;4;13,5;1;2;2;0;8,5;5,0;1;NA;0
ES_60;1;9;10;5;16,3;2;2;2;0;8,5;4,0;1;NA;0
ES_60;1;9;11;1;11,9;2;3;3;0;6,0;4,5;1;NA;0
ES_60;1;10;12;1;20,5;4;4;3;0;4,0;3,8;1;NA;0
ES_60;1;10;13;1;10,7;2;2;3;0;7,5;5,5;1;NA;1
ES_60;1;10;13;2;22,0;1;2;2;0;7,5;5,5;1;NA;1
ES_60;1;10;14;1;43,0;1;2;1;0;12,0;7,0;1;NA;0
ES_60;1;10;15;1;16,1;1;2;2;0;8,5;4,0;1;NA;1
ES_60;1;10;16;1;16,6;2;2;3;0;7,0;5,5;1;NA;0
ES_60;1;10;17;1;13,3;4;4;3;0;3,0;3,0;1;NA;0
ES_60;1;10;17;2;14,8;4;4;3;0;2,5;2,5;1;NA;0
ES_60;1;10;18;1;14,8;2;3;2;0;8,0;5,0;0;NA;0
ES_60;1;10;19;1;10,9;1;2;2;0;8,5;4,5;1;NA;0
ES_60;2;1;1;1;14,9;2;2;3;0;5,5;3,5;1;NA;1
ES_60;2;1;2;1;17,7;2;3;3;0;6,5;2,0;1;NA;0
ES_60;2;1;3;1;18,6;2;3;3;0;6,5;4,0;1;NA;0
ES_60;2;1;3;2;22,6;2;3;3;0;7,0;4,0;1;NA;0
ES_60;2;1;3;3;11,8;2;2;3;0;6,7;3,0;1;NA;0
ES_60;2;1;3;4;17,5;1;2;3;0;7,5;4,5;1;NA;0
ES_60;2;1;4;1;24,3;2;2;3;0;7,0;4,0;1;NA;0
ES_60;2;3;5;1;18,9;2;2;3;0;6,5;4,0;1;NA;1
ES_60;2;3;6;1;10,3;2;2;3;0;5,5;4,0;1;NA;0
ES_60;2;3;7;1;17,4;2;3;2;0;8,4;3,5;1;NA;0
ES_60;2;3;7;2;12,7;2;3;3;0;4,5;2,0;1;NA;0
ES_60;2;4;8;1;12,5;1;2;2;0;11,5;3,5;1;NA;0
ES_60;2;5;9;1;43,1;2;2;1;0;14,0;4,5;1;NA;0
ES_60;2;5;10;1;50,8;4;4;3;0;3,0;3,0;1;NA;0
ES_60;2;5;11;1;53,7;1;2;1;0;21,7;10,5;1;NA;0
ES_60;2;5;12;1;12,7;1;2;3;0;7,5;3,5;1;NA;0
ES_60;2;5;12;2;12,4;1;2;3;0;5,5;3,5;1;NA;0
ES_60;2;6;13;1;10,7;2;2;3;0;4,0;2,0;1;NA;0
ES_60;2;6;13;2;24,6;2;2;3;0;6,0;3,5;1;NA;0
ES_60;2;6;13;3;20,3;2;2;3;0;3,5;3,0;1;NA;0
ES_60;2;9;14;1;14,9;2;2;2;0;8,0;5,0;1;NA;0
ES_60;2;9;15;1;12,9;1;2;3;0;7,5;5,5;1;NA;0
ES_60;2;9;16;1;10,2;3;3;3;0;3,0;1,5;1;NA;1
ES_60;2;9;17;1;18,4;1;2;2;0;8,0;6,0;1;NA;1
ES_60;2;9;17;2;17,9;1;3;2;0;11,0;7,0;1;NA;1
ES_60;2;9;17;3;26,6;1;2;2;0;10,0;6,0;1;NA;1
ES_60;2;9;17;4;19,2;2;3;2;0;9,0;4,0;1;NA;1
ES_60;2;9;17;5;18,8;1;2;2;0;9,0;5,5;1;NA;1
ES_60;2;9;18;1;16,6;1;2;2;0;11,0;6,0;1;NA;0
ES_60;2;9;19;1;17,7;1;2;2;0;9,0;6,0;1;NA;0
ES_60;2;9;20;1;19,6;1;2;2;0;8,0;5,5;1;NA;1
ES_60;2;9;21;1;10,6;2;2;3;0;6,0;5,5;1;NA;0
ES_60;2;9;22;1;12,1;3;3;3;0;7,0;4,5;1;NA;0
ES_60;2;10;23;1;38,3;1;2;1;0;15,5;6,0;1;NA;0
ES_60;3;1;1;1;13,3;2;3;3;0;5,9;3,5;1;NA;0
ES_60;3;1;2;1;32,5;2;2;1;0;15,1;4,0;1;NA;0
ES_60;3;2;3;1;24,0;1;2;1;0;14,2;8,0;1;NA;1
ES_60;3;2;4;1;30,2;3;3;3;0;6,5;3,5;1;NA;0
ES_60;3;2;5;1;52,8;1;2;1;0;18,0;7,5;1;NA;0
ES_60;3;2;6;1;31,8;1;2;1;0;13,5;6,0;1;NA;1
ES_60;3;2;7;1;12,2;2;2;3;0;7,0;4,0;1;NA;0
ES_60;3;3;8;1;15,1;3;3;3;0;6,0;3,5;1;NA;0
ES_60;3;3;9;1;14,8;2;3;2;0;7,5;3,0;1;NA;1
ES_60;3;3;9;2;43,2;2;3;1;0;14,5;6,0;1;NA;1
ES_60;3;3;9;3;66,4;2;3;1;0;13,0;5,5;1;NA;1
ES_60;3;3;9;4;38,8;2;3;1;0;12,5;6,0;1;NA;1
ES_60;3;4;10;1;12,1;2;2;3;0;5,0;3,0;1;NA;0
ES_60;3;4;11;1;12,6;3;3;3;0;4,5;2,5;1;NA;0
ES_60;3;4;12;1;24,2;2;2;3;0;6,5;4,5;1;NA;1
ES_60;3;4;13;1;20,4;4;3;3;0;3,5;1,8;1;NA;0
ES_60;3;6;14;1;10,7;2;2;3;0;4,5;2,5;0;NA;0
ES_60;3;7;15;1;12,7;4;4;3;0;2,0;2,0;1;NA;0
ES_60;3;7;16;1;43,9;1;2;1;0;20,5;10,5;0;NA;0
ES_60;3;7;17;1;51,3;1;2;1;0;12,5;6,0;1;NA;1
ES_60;3;7;18;1;17,0;1;2;3;0;6,0;2,5;1;NA;1
ES_60;3;7;18;2;16,5;1;2;3;0;6,5;3,0;1;NA;1
ES_60;3;7;19;1;50,6;2;3;1;0;13,5;10,0;1;NA;0
ES_60;3;7;20;1;11,6;2;2;3;0;6,0;3,0;1;NA;0
ES_60;3;8;21;1;82,5;2;3;1;0;19,5;10,5;1;NA;0
ES_60;3;8;22;1;17,9;1;2;2;0;11,0;7,0;1;NA;0
ES_60;3;8;23;1;27,6;1;2;1;0;14,0;7,5;1;NA;0
ES_60;3;8;24;1;12,6;2;2;3;0;6,5;4,0;0;NA;0
ES_60;3;9;25;1;29,7;1;2;2;0;11,5;4,0;1;NA;0
ES_60;3;9;25;2;40,3;2;2;3;0;9,0;5,0;1;NA;0
ES_60;3;9;26;1;61,0;1;2;1;0;17,5;9,0;1;NA;0
ES_60;3;10;27;1;50,4;2;2;1;0;16,0;7,5;0;NA;0
ES_60;3;10;28;1;12,3;4;4;3;0;2,0;2,0;0;NA;0
ES_60;3;10;29;1;39,4;1;2;2;0;10,5;3,5;1;NA;1
ES_60;3;10;30;1;15,2;2;2;3;0;5,5;4,0;0;NA;0
ES_60;3;10;31;1;11,2;1;2;3;0;5,5;3,8;1;NA;0
ES_60;4;1;1;1;13,8;3;2;3;0;4,5;2,5;0;NA;0
ES_60;4;1;2;1;14,0;2;2;3;0;5,9;4,0;1;NA;0
ES_60;4;1;3;1;10,1;4;4;3;0;2,5;2,5;1;NA;0
ES_60;4;1;4;1;12,1;2;3;3;0;4,5;3,0;1;NA;0
ES_60;4;1;5;1;75,6;2;2;1;0;20,3;8,0;1;NA;0
ES_60;4;2;6;1;11,0;2;3;3;0;5,5;2,5;1;NA;0
ES_60;4;2;7;1;12,1;2;2;3;0;4,5;3,0;1;NA;0
ES_60;4;2;8;1;13,1;3;3;3;0;6,5;3,0;1;NA;0
ES_60;4;2;9;1;48,5;1;2;1;0;22,5;10,0;1;NA;0
ES_60;4;2;10;1;11,7;4;4;3;0;2,5;2,5;1;NA;0
ES_60;4;2;11;1;13,6;2;2;3;0;6,5;5,0;1;NA;0
ES_60;4;3;12;1;13,4;3;3;3;0;4,0;2,0;1;NA;0
ES_60;4;3;13;1;14,1;2;3;3;0;4,5;2,5;1;NA;0
ES_60;4;3;14;1;11,7;2;2;3;0;4,0;2,0;1;NA;0
ES_60;4;3;15;1;10,4;4;3;3;0;4,0;3,0;1;NA;0
ES_60;4;4;16;1;11,4;4;4;3;0;4,0;2,0;1;NA;0
ES_60;4;4;17;1;12,2;2;2;3;0;4,0;2,0;1;NA;0
ES_60;4;5;18;1;10,3;1;2;3;0;7,0;5,0;1;NA;1
ES_60;4;5;19;1;37,6;4;4;2;0;8,0;5,0;1;NA;0
ES_60;4;5;20;1;14,8;1;2;2;0;7,5;4,0;1;NA;0
ES_60;4;6;21;1;20,2;1;2;1;0;12,5;8,0;1;NA;1
ES_60;4;6;22;1;34,8;1;2;1;0;13,0;7,5;1;NA;0
ES_60;4;6;23;1;13,5;1;2;2;0;8,0;4,5;1;NA;0
ES_60;4;7;24;1;18,2;2;3;2;0;10,5;2,0;1;NA;0
ES_60;4;7;25;1;13,8;2;3;3;0;7,5;4,0;1;NA;1
ES_60;4;7;26;1;12,8;2;2;3;0;7,0;1,5;1;NA;0
ES_60;4;7;27;1;11,9;2;3;2;0;8,0;4,0;1;NA;0
ES_60;4;7;28;1;12,4;1;2;2;0;10,0;6,0;1;NA;0
ES_60;4;7;29;1;11,9;2;2;3;0;7,5;3,0;1;NA;0
ES_60;4;7;30;1;25,8;1;3;1;0;12,5;6,0;1;NA;0
ES_60;4;7;31;1;11,7;1;2;3;0;7,5;5,0;1;NA;0
ES_60;4;7;32;1;12,6;2;2;3;0;6,0;3,0;1;NA;0
ES_60;4;7;33;1;20,4;1;3;2;0;12,0;8,5;0;NA;0
ES_60;4;7;34;1;16,9;3;4;3;0;4,5;4,0;0;NA;0
ES_60;4;7;34;2;13,4;1;2;3;0;4,0;2,5;0;NA;0
ES_60;4;7;35;1;11,6;2;3;3;0;6,5;3,5;1;NA;1
ES_60;4;7;41;1;11,6;2;3;3;0;6,5;4,0;0;NA;0
ES_60;4;9;36;1;22,7;1;2;1;0;18,0;13,0;1;NA;1
ES_60;4;9;37;1;20,7;1;2;1;0;15,0;9,5;1;NA;0
ES_60;4;9;38;1;18,1;1;2;3;0;5,0;4,5;0;NA;0
ES_60;4;9;39;1;14,5;1;2;3;0;5,5;4,0;1;NA;0
ES_60;4;9;40;1;17,4;4;4;3;0;4,0;3,5;1;NA;0
ES_60;4;9;40;2;13,5;4;4;3;0;4,0;4,0;1;NA;0
ES_60;4;10;42;1;19,4;1;2;1;0;14,0;10,5;1;NA;0
ES_60;4;10;43;1;28,7;1;2;1;0;16,0;11,0;1;NA;0
ES_60;4;10;44;1;16,0;3;3;2;0;8,5;5,0;1;NA;0
ES_60;4;10;45;1;12,8;1;2;2;0;8,0;4,0;1;NA;1
ES_60;4;10;46;1;18,7;1;2;2;0;9,0;3,5;1;NA;1
ES_60;4;10;47;1;18,7;2;2;2;0;10,0;7,0;1;NA;0
ES_62;1;4;1;1;28,3;2;2;4;1;12,1;8,0;0;NA;1
ES_62;2;2;1;1;18,1;1;2;2;0;8,0;5,0;1;NA;1
ES_62;2;2;2;1;10,1;1;2;2;0;4,5;2,5;1;NA;1
ES_62;2;3;3;1;16,2;1;2;1;0;7,8;4,0;1;NA;1
ES_62;2;3;3;2;19,2;1;2;1;0;7,8;4,0;1;NA;1
ES_62;2;5;4;1;20,1;4;4;1;0;7,5;7,5;0;NA;0
ES_62;2;6;5;1;13,4;2;3;2;0;5,0;2,3;1;NA;1
ES_62;2;6;6;1;16,5;1;2;1;0;7,5;2,5;1;NA;1
ES_62;2;6;7;1;18,0;1;2;2;0;7,0;5,0;0;NA;0
ES_62;2;6;7;2;15,2;2;3;2;0;7,0;5,0;0;NA;0
ES_62;2;6;7;3;15,8;2;3;2;0;6,5;3,0;0;NA;0
ES_62;2;7;8;1;11,3;1;2;2;0;4,5;2,0;1;NA;1
ES_62;3;6;1;1;33,7;1;2;4;1;17,1;9,0;0;NA;1
ES_62;3;6;2;1;49,6;1;2;4;1;21,0;11,0;0;NA;0
ES_62;4;1;1;1;29,6;1;2;4;1;14,0;6,0;0;NA;0
ES_62;4;3;2;1;47,6;2;2;4;1;18,0;9,0;0;NA;0
ES_62;4;5;3;1;31,3;1;2;4;1;13,5;10,0;0;NA;0
ES_63;1;1;1;1;17,8;1;3;2;0;5,0;2,5;1;NA;1
ES_63;1;2;2;1;10,8;2;3;2;0;4,5;2,5;1;NA;1
ES_63;1;2;3;1;19,1;2;2;2;0;7,0;4,0;1;NA;0
ES_63;1;3;4;1;12,3;2;3;3;0;4,5;3,0;1;NA;1
ES_63;1;3;5;1;15,0;2;2;2;0;5,0;3,5;1;NA;0
ES_63;1;3;6;1;11,0;1;2;2;0;6,5;4,0;1;NA;1
ES_63;1;4;7;1;12,2;2;2;2;0;7,0;4,5;1;NA;0
ES_63;1;4;8;1;11,2;2;2;2;0;3,5;2,2;1;NA;0
ES_63;1;5;9;1;10,0;4;4;3;0;4,0;4,0;1;NA;0
ES_63;1;5;10;1;10,7;2;1;2;0;7,5;4,5;0;NA;0
ES_63;1;5;11;1;10,1;1;2;2;0;6,7;4,0;1;NA;1
ES_63;1;5;12;1;31,5;1;2;1;0;17,2;7,5;1;NA;1
ES_63;1;5;13;1;27,5;2;3;2;0;7,5;4,5;1;NA;1
ES_63;1;5;14;1;10,4;1;2;2;0;7,0;4,5;1;NA;1
ES_63;1;6;15;1;27,4;2;2;2;0;9,2;5,0;1;NA;0
ES_63;1;7;16;1;12,6;2;2;2;0;6,5;4,0;1;NA;0
ES_63;1;7;17;1;10,9;1;2;2;0;7,5;2,0;1;NA;0
ES_63;1;8;18;1;16,9;1;2;2;0;7,5;4,5;1;NA;0
ES_63;1;10;19;1;10,4;1;3;2;0;6,5;4,0;0;NA;1
ES_63;2;1;1;1;16,3;3;3;2;0;6,5;4,0;1;NA;0
ES_63;2;1;2;1;17,2;1;2;2;0;8,2;3,5;1;NA;1
ES_63;2;1;3;1;20,8;2;2;2;0;10,0;7,0;1;NA;1
ES_63;2;2;4;1;14,9;2;3;2;0;7,0;4,0;1;NA;1
ES_63;2;2;5;1;14,1;1;2;2;0;6,5;4,0;1;NA;0
ES_63;2;2;6;1;17,6;1;2;2;0;13,0;7,0;1;NA;0
ES_63;2;2;6;2;13,8;1;2;2;0;9,0;6,0;1;NA;0
ES_63;2;2;7;1;11,4;1;2;2;0;7,0;5,0;1;NA;1
ES_63;2;3;8;1;50,3;2;2;1;0;18,7;6,0;1;NA;1
ES_63;2;3;9;1;44,5;1;2;1;0;18,0;8,7;1;NA;0
ES_63;2;3;10;1;29,2;2;4;2;0;8,7;4,5;0;NA;0
ES_63;2;3;11;1;11,4;1;2;2;0;8,0;4,0;1;NA;0
ES_63;2;3;12;1;14,4;1;2;2;0;9,5;4,2;1;NA;1
ES_63;2;4;13;1;12,9;1;3;2;0;9,0;3,5;1;NA;0
ES_63;2;4;14;1;15,1;1;2;2;0;7,0;3,2;1;NA;0
ES_63;2;4;15;1;13,4;1;2;2;0;8,0;3,8;1;NA;0
ES_63;2;4;16;1;15,2;2;2;2;0;8,8;4,2;0;NA;0
ES_63;2;5;17;1;11,1;1;2;2;0;8,0;2,4;1;NA;0
ES_63;2;5;18;1;30,6;1;1;2;0;12,3;4,7;1;NA;0
ES_63;2;5;19;1;17,2;4;4;3;0;2,2;2,2;1;NA;0
ES_63;2;5;20;1;13,0;2;2;3;0;5,0;3,3;1;NA;1
ES_63;2;5;21;1;30,0;2;2;1;0;16,5;10,0;1;NA;0
ES_63;2;5;22;1;11,1;1;2;3;0;7,5;4,4;0;NA;0
ES_63;2;5;23;1;23,7;1;2;1;0;15,0;8,3;1;NA;0
ES_63;2;6;24;1;15,8;1;1;2;0;8,5;6,0;1;NA;1
ES_63;2;6;25;1;12,5;1;2;3;0;6,0;1,4;0;NA;0
ES_63;2;6;26;1;84,0;4;4;3;0;3,2;3,2;1;NA;0
ES_63;2;6;27;1;37,6;1;1;1;0;17,8;12,0;0;NA;0
ES_63;3;2;1;1;15,0;1;2;4;1;7,3;3,0;0;NA;1
ES_63;3;2;2;1;18,7;1;3;4;1;3,1;2,0;0;NA;1
ES_63;3;2;3;1;15,3;2;3;4;1;6,0;1,8;1;NA;0
ES_65;1;1;1;1;28,7;1;1;1;1;7,5;4,5;1;NA;0
ES_65;1;1;2;1;37,8;2;1;1;1;17,0;14,0;0;NA;0
ES_65;1;1;3;1;26,7;2;1;1;1;8,0;5,5;0;NA;0
ES_65;1;1;4;1;15,6;1;2;1;1;9,0;7,0;0;NA;0
ES_65;1;1;4;2;10,0;1;2;1;1;6,0;4,5;0;NA;0
ES_65;1;1;4;3;10,0;1;2;1;1;5,5;4,5;0;NA;0
ES_65;1;3;5;1;15,3;1;2;1;1;7,5;4,5;0;NA;0
ES_65;1;4;6;1;33,7;1;1;1;1;12,0;9,0;0;NA;0
ES_65;1;5;7;1;10,2;1;2;1;1;6,5;3,0;0;NA;1
ES_65;1;5;8;1;15,6;2;1;1;1;5,0;2,3;0;NA;0
ES_65;1;5;9;1;36,7;2;1;1;1;15,0;12,0;0;NA;0
ES_65;1;6;10;1;18,4;1;2;1;1;10,0;5,5;1;NA;0
ES_65;1;6;11;1;18,8;3;4;1;1;5,0;5,0;1;NA;0
ES_65;1;6;12;1;20,1;1;1;1;1;6,0;2,5;1;NA;0
ES_65;1;7;13;1;28,4;2;1;1;1;8,0;5,0;1;NA;0
ES_65;1;7;14;1;28,9;1;1;1;1;5,5;3,0;1;NA;0
ES_65;1;7;15;1;12,3;1;1;1;1;8,0;2,5;1;NA;1
ES_65;1;7;16;1;25,9;1;2;1;1;8,0;4,5;1;NA;0
ES_65;1;8;17;1;32,3;2;2;1;1;13,0;10,5;1;NA;0
ES_65;3;1;1;1;15,6;1;2;1;0;11,2;4,0;0;NA;1
ES_65;3;1;1;2;20,5;1;2;1;0;10,5;5,0;0;NA;1
ES_65;3;1;2;1;13,9;2;3;1;0;9,5;5,5;0;NA;0
ES_65;3;2;3;1;13,3;2;2;1;1;9,0;5,0;0;NA;1
ES_65;3;2;3;2;11,5;2;2;1;1;9,5;5,0;0;NA;1
